group,class_id,subject_id,event_id,source_folder,whole_contact_area,whole_global_peak_pressure,whole_total_pti,whole_contact_duration_proxy,whole_total_plantar_load_proxy,heel_contact_area,heel_global_peak_pressure,heel_total_pti,heel_contact_duration_proxy,heel_total_plantar_load_proxy,mid_contact_area,mid_global_peak_pressure,mid_total_pti,mid_contact_duration_proxy,mid_total_plantar_load_proxy,fore_contact_area,fore_global_peak_pressure,fore_total_pti,fore_contact_duration_proxy,fore_total_plantar_load_proxy
GC,0,GC_20,GC_20_Marche2_event_001,GC_20\GC_20_Marche2_event_001,119.0,32.87288439246855,728.5298843023568,0.65625,946.1427068861778,50.0,32.87288439246855,284.5663333242819,0.9,369.5666666549115,1.0,5.249566755083184,17.002576717915314,0.14285714285714285,22.081268464825083,68.0,30.953527391108572,426.9609742601597,0.7333333333333333,554.4947717664411
GC,0,GC_20,GC_20_Marche2_event_002,GC_20\GC_20_Marche2_event_002,153.0,37.4245664377883,806.7516479801664,0.9375,971.9899373255017,50.0,26.157378534546844,206.67630358769003,1.0,249.00759468396387,21.0,14.701894319101847,78.48547551299652,1.0,94.56081387108013,82.0,37.4245664377883,521.5898688794798,0.8666666666666667,628.4215287704576
GC,0,GC_20,GC_20_Marche2_event_003,GC_20\GC_20_Marche2_event_003,140.0,36.064326524133534,817.8304695980046,0.8484848484848485,985.3379151783186,53.0,31.915867361708216,284.9233839806838,0.9,343.28118551889617,9.0,6.673195398906275,52.14032009644716,0.7142857142857143,62.819662766803816,78.0,36.064326524133534,480.7667655208735,0.875,579.2370668926186
GC,0,GC_20,GC_20_Marche2_event_004,GC_20\GC_20_Marche2_event_004,130.0,35.93647923120095,832.6333323592994,0.78125,957.0498073095393,52.0,35.93647923120095,377.428118562955,0.9,433.82542363558036,3.0,4.815207865619215,26.358648899171026,0.2857142857142857,30.297297585254054,75.0,34.08363052181888,428.8465648971734,0.9333333333333333,492.927086088705
GC,0,GC_20,GC_20_Marche2_event_005,GC_20\GC_20_Marche2_event_005,140.0,37.34073982804691,846.1730594527712,0.90625,1007.3488803009182,51.0,29.211555450713373,276.5214933788747,0.9,329.1922540224699,15.0,7.645139672544207,60.50693317289167,1.0,72.0320633010615,74.0,37.34073982804691,509.1446329010048,0.8666666666666667,606.1245629773866
GC,0,GC_21,GC_21_Marche1_event_001,GC_21\GC_21_Marche1_event_001,148.0,41.29085875660165,994.5352592018644,0.8787878787878788,1004.5810699008731,54.0,27.57431323392597,409.2544594750722,1.0,413.38834290411336,25.0,10.265930627652681,106.82368791363075,1.0,107.90271506427348,69.0,41.29085875660165,478.4571118131614,0.75,483.2900119324862
GC,0,GC_21,GC_21_Marche1_event_002,GC_21\GC_21_Marche1_event_002,152.0,36.63191791425022,979.517999801611,0.90625,1031.071578738538,53.0,28.025481215142463,452.1473739466732,1.0,475.9446041543929,24.0,10.826702037627578,132.01587458491989,1.0,138.96407851044196,75.0,36.63191791425022,395.354751270018,0.8,416.1628960737031
GC,0,GC_21,GC_21_Marche1_event_003,GC_21\GC_21_Marche1_event_003,161.0,43.81712948041592,1130.4130100000039,0.96875,1066.427367924532,54.0,32.8948787381145,383.8793146477829,1.0,362.1502968375311,27.0,17.13924218792474,142.811989585696,1.0,134.72829206197736,80.0,43.81712948041592,603.721705766525,0.9333333333333333,569.5487790250236
GC,0,GC_21,GC_21_Marche2_event_001,GC_21\GC_21_Marche2_event_001,153.0,38.58413860169153,937.9127643692066,0.9354838709677419,1042.125293743563,54.0,31.382405452868213,359.1059711569924,1.0,399.0066346188804,23.0,9.360040106219174,90.56237981707875,1.0,100.62486646342083,76.0,38.58413860169153,488.2444133951354,0.8666666666666667,542.4937926612615
GC,0,GC_21,GC_21_Marche2_event_002,GC_21\GC_21_Marche2_event_002,147.0,43.812908860463686,913.0244535012058,0.9032258064516129,992.417884240441,54.0,25.364801203633235,352.8509076817761,1.0,383.53359530627836,23.0,10.959374629319827,107.3832886179436,1.0,116.72096588906918,70.0,43.812908860463686,452.79025720148604,0.8,492.16332304509353
GC,0,GC_21,GC_21_Marche2_event_003,GC_21\GC_21_Marche2_event_003,149.0,44.73097763261316,1001.3058132536454,0.9375,1043.0268888058806,54.0,26.777002147710903,375.52847612327935,1.0,391.17549596174933,25.0,8.90986074348386,112.04104240880389,1.0,116.70941917583738,70.0,44.73097763261316,513.7362947215622,0.8666666666666667,535.141973668294
GC,0,GC_21,GC_21_Marche2_event_004,GC_21\GC_21_Marche2_event_004,137.0,31.34268810241787,880.197381736712,0.9375,936.3801933369277,48.0,25.727803397327527,387.87081998765836,0.9,412.6285319017642,16.0,6.141409677745524,66.22269061701812,1.0,70.4496708691682,73.0,31.34268810241787,426.1038711320357,0.9333333333333333,453.30199056599537
GC,0,GC_21,GC_21_Marche2_event_005,GC_21\GC_21_Marche2_event_005,144.0,36.20816081935198,1047.8362589220199,0.9032258064516129,1017.3167562349709,55.0,24.988726403836758,354.04565422942403,1.0,343.73364488293595,22.0,10.957409357847233,123.17131021293991,1.0,119.58379632324264,67.0,36.20816081935198,570.619294479656,0.8,553.9993150287921
GC,0,GC_22,GC_22_Marche1_event_001,GC_22\GC_22_Marche1_event_001,103.0,48.88561617653001,646.7278872351828,0.6206896551724138,760.8563379237444,44.0,37.90267330476503,335.9581737800671,0.8888888888888888,395.24491032949066,0.0,3.3102968255077903,24.108525269968684,0.0,28.362970905845508,59.0,48.88561617653001,286.661188185147,0.7142857142857143,337.2484566884082
GC,0,GC_22,GC_22_Marche1_event_002,GC_22\GC_22_Marche1_event_002,105.0,24.699547248231113,669.8985789957237,0.75,752.6950325794649,35.0,24.158876527954988,217.352333373859,0.7777777777777778,244.21610491444832,4.0,11.123341096263582,17.925946413695293,0.3333333333333333,20.141512824376736,66.0,24.699547248231113,434.62029920816946,0.9230769230769231,488.33741484063984
GC,0,GC_22,GC_22_Marche1_event_003,GC_22\GC_22_Marche1_event_003,117.0,36.03883694440986,697.0707933001819,0.9310344827586207,774.5231036668687,38.0,23.73770761763311,219.6088358187953,0.8888888888888888,244.00981757643925,13.0,14.452298963732936,50.52631686269572,1.0,56.1403520696619,66.0,36.03883694440986,426.9356406186908,0.9285714285714286,474.3729340207675
GC,0,GC_22,GC_22_Marche1_event_004,GC_22\GC_22_Marche1_event_004,113.0,30.776769201761287,682.8958672496871,0.8148148148148148,776.0180309655534,38.0,30.776769201761287,264.884932842715,1.0,301.0056055030851,4.0,9.76156320073881,13.611595639350407,0.3333333333333333,15.467722317443641,71.0,27.050415371008633,404.39933876762177,0.9230769230769231,459.54470314502464
GC,0,GC_22,GC_22_Marche1_event_005,GC_22\GC_22_Marche1_event_005,116.0,29.600272682288416,687.9752288797367,0.7931034482758621,781.7900328178827,38.0,20.250663739049003,181.76944444208922,0.8888888888888888,206.55618686601048,3.0,6.981974978686443,20.512768130437834,0.3333333333333333,23.309963784588447,75.0,29.600272682288416,485.69301630720975,0.9285714285714286,551.9238821672838
GC,0,GC_22,GC_22_Marche2_event_001,GC_22\GC_22_Marche2_event_001,126.0,47.15143168493161,675.4582311509544,0.9310344827586207,794.6567425305345,44.0,28.26002145009987,257.763991530755,0.8888888888888888,303.25175474206463,10.0,8.831163122191704,30.763190079221253,1.0,36.19198832849558,72.0,47.15143168493161,386.93104954097817,0.9285714285714286,455.2129994599743
GC,0,GC_22,GC_22_Marche2_event_002,GC_22\GC_22_Marche2_event_002,127.0,29.48801117189045,703.672828777334,0.896551724137931,781.8586986414823,43.0,25.123648378569463,251.01215591056297,0.8888888888888888,278.90239545618107,11.0,10.626626622414948,37.24031150966586,1.0,41.37812389962873,73.0,29.48801117189045,415.4203613571052,0.8571428571428571,461.5781792856725
GC,0,GC_22,GC_22_Marche2_event_003,GC_22\GC_22_Marche2_event_003,94.0,46.3911399902901,624.4137805889588,0.6551724137931034,717.7169891827114,32.0,26.68245592546659,217.8052123914464,0.8888888888888888,250.35081884074296,0.0,0.9337407943302019,0.6796304416280203,0.0,0.7811844156643912,62.0,46.3911399902901,405.92893775588436,0.7857142857142857,466.58498592630394
